time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,x_speed,y_speed
1626098540,a7ff6a,51.83203125,-3.239110998,257.2837259,98.97262661,0,UPS223  ,FALSE,FALSE,FALSE,5204,12496.8,12793.98,1626098540,1626098540,254.135336,-40.126632
1626098540,4ca7b9,52.76930237,-1.281509399,177.4533547,331.8004933,-8.128,RYR20KC ,FALSE,FALSE,FALSE,5575,7048.5,7193.28,1626098540,1626098540,-83.854372,156.390976
1626098540,406ae8,51.05342024,-3.37638855,229.8937364,3.592329846,-0.32512,TOM6K   ,FALSE,FALSE,FALSE,5411,12192,12466.32,1626098540,1626098540,14.404432,229.442024
1626098540,43ecf5,51.25273132,0.412061537,89.8025329,184.6000957,11.05408,ORT25J  ,FALSE,FALSE,FALSE,2053,2773.68,2842.26,1626098540,1626098540,-7.202216,-89.513256
1626098540,00064d,50.10717773,1.533315558,243.3820374,315.7707487,-11.05408,SVA7624 ,FALSE,FALSE,FALSE,7526,11376.66,11620.5,1626098540,1626098540,-169.76652,174.396516
1626098540,4009c9,51.1492713,-3.934936523,191.175309,339.028906,0,CRIMSON1,FALSE,FALSE,FALSE,1761,7315.2,7444.74,1626098540,1626098540,-68.421052,178.512068
1626098540,4010eb,52.05131401,-0.484183175,149.8684067,324.782407,13.0048,EZY9007 ,FALSE,FALSE,FALSE,6307,5227.32,5318.76,1626098540,1626098540,-86.426592,122.437672
1626098540,406ea4,51.15737915,-2.769074311,60.87853003,239.5344551,0,GGAXC   ,FALSE,FALSE,FALSE,5077,822.96,838.2,1626098532,1626098532,-52.473288,-30.86664
1626098540,40717f,50.20933507,-1.228612951,230.8294807,356.8060035,-0.32512,EXS8LB  ,FALSE,FALSE,FALSE,1051,10972.8,11163.3,1626098540,1626098540,-12.8611,230.470912
1626098540,43c2b3,53.62445068,-2.06464495,136.2150182,332.5639652,0,WAD47   ,FALSE,FALSE,FALSE,6371,4267.2,4373.88,1626098540,1626098540,-62.762168,120.89434
1626098540,40658e,52.10169983,-1.681365967,41.52044347,56.11304054,-0.32512,GOBZR   ,FALSE,FALSE,FALSE,7000,556.26,525.78,1626098540,1626098540,34.467748,23.14998
1626098540,4cafd2,51.27896584,-0.451278687,172.3418113,22.27780466,-4.8768,RYR42TM ,FALSE,FALSE,FALSE,7464,5570.22,5684.52,1626098540,1626098540,65.334388,159.47764
1626098540,4076a3,51.33627164,-0.514831543,41.98316937,323.9726266,0,GLAVN   ,FALSE,FALSE,FALSE,7010,297.18,312.42,1626098540,1626098540,-24.693312,33.953304
1626098540,4ca73b,51.04000854,-0.501065641,221.4195901,161.01779,6.82752,RYR3NC  ,FALSE,FALSE,FALSE,6305,10210.8,10355.58,1626098540,1626098540,72.02216,-209.378708
1626098540,06a1c6,51.90802623,0.269949777,96.45379138,43.05485324,9.7536,QQE204  ,FALSE,FALSE,FALSE,4714,807.72,838.2,1626098540,1626098540,65.848832,70.478828
1626098540,49514d,50.87600967,-1.119003296,161.2336766,33.28444047,-7.80288,TAP1368 ,FALSE,FALSE,FALSE,5206,4000.5,4091.94,1626098540,1626098540,88.484368,134.784328
1626098540,4ca56c,51.83921814,-4.099978885,212.4354748,275.5587252,0,RYR901  ,FALSE,FALSE,FALSE,2712,10363.2,10538.46,1626098540,1626098540,-211.436484,20.57776
1626098540,4079b4,52.66159058,-1.198043823,2.300663509,153.4349488,-0.97536,GRIDC   ,FALSE,FALSE,FALSE,36,167.64,190.5,1626098539,1626098540,1.028888,-2.057776
1626098540,4074b8,50.26643372,0.147014417,218.1303225,141.3190883,0,EZY6017 ,FALSE,FALSE,FALSE,5212,11879.58,12138.66,1626098540,1626098540,136.32766,-170.280964
1626098540,40774f,50.76763606,-0.8228302,24.40222153,71.56505118,4.55168,GSHAZ   ,FALSE,FALSE,FALSE,7000,396.24,411.48,1626098537,1626098538,23.14998,7.71666
1626098540,c07233,51.95581055,0.074691772,246.0704553,329.4676485,0.32512,HRT100  ,FALSE,FALSE,FALSE,2762,11582.4,11795.76,1626098540,1626098540,-125.009892,211.950928
1626098540,4009d2,50.74552917,-3.836603938,175.850324,241.7105967,18.85696,AMBER1  ,FALSE,FALSE,FALSE,1771,6896.1,7040.88,1626098540,1626098540,-154.847644,-83.339928
1626098540,4bb14f,53.13294983,-0.196890695,246.3821574,112.3345848,0,THY6552 ,FALSE,FALSE,FALSE,5243,10668,10843.26,1626098539,1626098540,227.898692,-93.628808
1626098540,a0e003,51.80978394,0.062354835,90.61372864,92.27760896,-0.32512,N1556Y  ,FALSE,FALSE,FALSE,534,2743.2,2788.92,1626098540,1626098540,90.542144,-3.601108
1626098540,401a05,51.02278887,-0.063171387,62.21370188,97.12501635,-0.65024,GBALG   ,FALSE,FALSE,FALSE,7712,533.4,571.5,1626098539,1626098539,61.73328,-7.71666
1626098540,4.07E+12,53.77826238,-2.717823702,80.53143906,252.1437767,-4.22656,BAE42   ,FALSE,FALSE,FALSE,552,594.36,640.08,1626098540,1626098540,-76.652156,-24.693312
1626098540,43c8e3,52.70800781,-3.093566895,51.09856005,196.9754995,-0.97536,AFGHAN1 ,FALSE,FALSE,FALSE,7420,297.18,365.76,1626098436,1626098436,-14.918876,-48.87218
1626098540,344695,53.30332947,-1.883527483,143.8328753,332.060114,-6.82752,VLG74SD ,FALSE,FALSE,FALSE,5511,2308.86,2392.68,1626098540,1626098540,-67.392164,127.067668
1626098550,43c2b3,53.63557977,-2.074234906,136.671806,332.6633351,0,WAD47   ,FALSE,FALSE,FALSE,6371,4267.2,4373.88,1626098550,1626098550,-62.762168,121.408784
1626098550,4010eb,52.06269836,-0.497283936,151.899555,324.3720927,10.07872,EZY9007 ,FALSE,FALSE,FALSE,6307,5326.38,5433.06,1626098550,1626098550,-88.484368,123.46656
1626098550,4bb14f,53.12429654,-0.161886776,246.3821574,112.3345848,0,THY6552 ,FALSE,FALSE,FALSE,5243,10668,10843.26,1626098550,1626098550,227.898692,-93.628808
1626098550,a0e003,51.80950928,0.075271194,90.0805987,91.96365753,0,N1556Y  ,FALSE,FALSE,FALSE,534,2743.2,2796.54,1626098550,1626098550,90.0277,-3.086664
1626098550,4079b4,52.66124143,-1.19821603,4.880444306,198.4349488,-0.97536,GRIDC   ,FALSE,FALSE,FALSE,36,167.64,182.88,1626098550,1626098550,-1.543332,-4.629996
1626098550,344695,53.31474175,-1.893687529,142.9247279,331.866857,-6.5024,VLG74SD ,FALSE,FALSE,FALSE,5511,2240.28,2324.1,1626098550,1626098550,-67.392164,126.03878
1626098550,40658e,52.10389709,-1.676559448,41.26469454,54.13017648,-0.32512,GOBZR   ,FALSE,FALSE,FALSE,7000,556.26,525.78,1626098550,1626098550,33.43886,24.178868
1626098550,406ea4,51.15737915,-2.769074311,60.87853003,239.5344551,0,GGAXC   ,FALSE,FALSE,FALSE,5077,762,838.2,1626098532,1626098550,-52.473288,-30.86664
1626098550,401a05,51.02201843,-0.053818161,62.34967898,98.06324617,-0.32512,GBALG   ,FALSE,FALSE,FALSE,7712,533.4,571.5,1626098550,1626098550,61.73328,-8.745548
1626098550,4076a3,51.33911133,-0.518881308,40.09364126,303.4861688,0,GLAVN   ,FALSE,FALSE,FALSE,7010,297.18,312.42,1626098550,1626098550,-33.43886,22.121092
1626098550,49514d,50.88755462,-1.107025146,159.8091947,33.17851166,-7.47776,TAP1368 ,FALSE,FALSE,FALSE,5206,3916.68,4008.12,1626098550,1626098550,87.45548,133.75544
1626098550,06a1c6,51.9137056,0.280308315,102.5925683,56.8677319,8.45312,QQE204  ,FALSE,FALSE,FALSE,4714,899.16,937.26,1626098550,1626098550,85.912148,56.074396
1626098550,4ca73b,51.02124023,-0.490821632,221.9061216,161.0609957,9.42848,RYR3NC  ,FALSE,FALSE,FALSE,6305,10294.62,10431.78,1626098550,1626098550,72.02216,-209.893152
1626098550,4ca56c,51.84108411,-4.130783081,212.4859239,275.6967903,0,RYR901  ,FALSE,FALSE,FALSE,2712,10363.2,10538.46,1626098550,1626098550,-211.436484,21.092204
1626098550,4.07E+12,53.77616753,-2.729052375,75.16165925,252.0611061,-3.57632,BAE42   ,FALSE,FALSE,FALSE,552,556.26,601.98,1626098550,1626098550,-71.507716,-23.14998
1626098550,4074b8,50.25090622,0.166873416,218.5533462,140.5397881,0,EZY6017 ,FALSE,FALSE,FALSE,5212,11879.58,12138.66,1626098550,1626098550,138.89988,-168.737632
1626098550,4cafd2,51.29302461,-0.442047119,171.8658778,22.34282097,-4.8768,RYR42TM ,FALSE,FALSE,FALSE,7464,5516.88,5631.18,1626098550,1626098550,65.334388,158.963196
1626098550,40774f,50.76893952,-0.820617676,22.96633819,15.59281094,4.8768,GSHAZ   ,FALSE,FALSE,FALSE,7000,441.96,449.58,1626098546,1626098546,6.173328,22.121092
1626098550,43c8e3,52.70800781,-3.093566895,51.09856005,196.9754995,-0.97536,AFGHAN1 ,FALSE,FALSE,FALSE,7420,297.18,365.76,1626098436,1626098436,-14.918876,-48.87218
1626098550,c07233,51.97544861,0.056915283,246.1398163,331.131496,0.32512,HRT100  ,FALSE,FALSE,FALSE,2762,11582.4,11803.38,1626098550,1626098550,-118.836564,215.552036
1626098550,40717f,50.22939908,-1.230394518,231.3150981,356.9403311,0,EXS8LB  ,FALSE,FALSE,FALSE,1051,10972.8,11155.68,1626098550,1626098550,-12.346656,230.985356
1626098550,4009d2,50.73821504,-3.858413696,171.1954929,242.4339148,15.60576,AMBER1  ,FALSE,FALSE,FALSE,1771,7071.36,7216.14,1626098550,1626098550,-151.76098,-79.224376
1626098550,407a20,51.61665344,-0.800294618,46.24276423,20.85445804,5.85216,HLY95   ,FALSE,FALSE,FALSE,7632,266.7,297.18,1626098549,1626098550,16.462208,43.213296
1626098550,4ca855,53.56528589,-2.578071145,228.2613014,20.72229471,0,RYR5AQ  ,FALSE,FALSE,FALSE,7460,12192,12458.7,1626098550,1626098550,80.767708,213.49426
1626098550,43c92a,53.3162384,-4.677507673,6.707529124,4.398705355,-0.32512,M204    ,FALSE,FALSE,FALSE,,198.12,259.08,1626098550,1626098550,0.514444,6.687772
1626098550,4073df,51.31196594,-1.27812566,132.3811459,169.4760884,0,EZE25Q  ,FALSE,FALSE,FALSE,1415,2438.4,2446.02,1626098550,1626098550,24.178868,-130.154332
1626098550,43c8f4,52.75937355,-2.954223633,23.75372403,355.0302593,-0.32512,SYS86   ,FALSE,FALSE,FALSE,,144.78,190.5,1626098425,1626098425,-2.057776,23.664424
1626098550,49328a,51.97224426,-1.131515503,211.5290887,151.6898066,0,NJE340B ,FALSE,FALSE,FALSE,6321,12496.8,12786.36,1626098550,1626098550,100.31658,-186.228728
1626098550,407b02,53.78205872,-3.129141671,62.67988736,286.2037742,1.6256,GOLD31  ,FALSE,FALSE,FALSE,452,304.8,358.14,1626098550,1626098550,-60.189948,17.491096
1626098550,43c8e2,52.76445007,-2.864685059,44.67080505,75.32360686,0,SYS48   ,FALSE,FALSE,FALSE,7421,358.14,419.1,1626098550,1626098550,43.213296,11.317768
1626098550,4077da,51.81529417,-1.326446533,32.99266985,10.78429787,-5.20192,GCLDK   ,FALSE,FALSE,FALSE,,220.98,297.18,1626098539,1626098539,6.173328,32.409972
1626098550,407898,53.91033108,-3.64091761,263.5490135,294.814197,2.60096,BAW31F  ,FALSE,FALSE,FALSE,6324,9235.44,9425.94,1626098550,1626098550,-239.21646,110.60546
1626098550,398567,51.27547442,-1.15020752,238.6986898,128.5248134,-0.32512,AFR84UW ,FALSE,FALSE,FALSE,1172,11887.2,12115.8,1626098550,1626098550,186.743172,-148.674316
1626098550,406f12,52.69569009,-0.41002546,54.4946525,172.4053566,0,GLINZ   ,FALSE,FALSE,FALSE,36,213.36,243.84,1626098550,1626098550,7.202216,-54.01662
1626098550,407933,50.46732757,-4.557841533,59.55342041,238.7815972,2.27584,HLE01   ,FALSE,FALSE,FALSE,,426.72,480.06,1626098550,1626098550,-50.929956,-30.86664
1626098550,a95881,53.71060181,-2.498683384,252.9814658,107.8822736,0,CKS203  ,FALSE,FALSE,FALSE,6250,12496.8,12793.98,1626098550,1626098550,240.759792,-77.681044
1626098550,3990c0,53.16982463,-2.221580954,152.7344296,175.5568908,20.80768,FHEGA   ,FALSE,FALSE,FALSE,2273,3291.84,3368.04,1626098550,1626098550,11.832212,-152.275424
1626098550,4ca84b,51.3812411,-2.755355835,70.57076714,87.07502205,-4.55168,RYR5CM  ,FALSE,FALSE,FALSE,7463,297.18,335.28,1626098548,1626098550,70.478828,3.601108
1626098550,400e4a,51.78918457,0.049290013,93.90540774,94.39870535,-1.6256,EXS95EU ,FALSE,FALSE,FALSE,5573,784.86,822.96,1626098550,1626098550,93.628808,-7.202216
1626098550,407b3c,52.40176392,-2.047119141,66.17357782,120.3526247,0.32512,GTTEA   ,FALSE,FALSE,FALSE,404,670.56,708.66,1626098550,1626098550,57.103284,-33.43886
1626098550,4ca741,51.83770752,0.163755675,77.93104987,42.32457334,-4.22656,RYR62UK ,FALSE,FALSE,FALSE,2002,441.96,480.06,1626098550,1626098550,52.473288,57.617728
1626098550,400960,51.47694397,-0.630229228,86.941036,90,-4.22656,SHT9J   ,FALSE,FALSE,FALSE,7735,586.74,624.84,1626098550,1626098550,86.941036,0
1626098550,4078b8,51.07059802,-0.436401367,150.1630224,164.2972671,13.0048,BAW81   ,FALSE,FALSE,FALSE,2026,3596.64,3672.84,1626098550,1626098550,40.641076,-144.558764
1626098550,4d024c,50.78095,0.899887085,210.5301967,322.3460448,-9.10336,FYL51F  ,FALSE,FALSE,FALSE,4060,10789.92,10965.18,1626098549,1626098550,-128.611,166.679856
1626098550,400d91,54.28761292,-2.919859045,230.8226014,154.805673,0.32512,EZY91QH ,FALSE,FALSE,FALSE,6357,11894.82,12146.28,1626098550,1626098550,98.258804,-208.864264
1626098550,00064d,50.12242126,1.510186446,241.9271024,315.7753843,-9.10336,SVA7624 ,FALSE,FALSE,FALSE,7526,11292.84,11529.06,1626098550,1626098550,-168.737632,173.367628
1626098550,4009c9,51.16552734,-3.944759884,192.1363975,339.1387153,-0.32512,CRIMSON1,FALSE,FALSE,FALSE,1761,7315.2,7444.74,1626098550,1626098550,-68.421052,179.540956
1626098550,406ae8,51.07381012,-3.374557495,230.3158376,3.201127026,0,TOM6K   ,FALSE,FALSE,FALSE,5411,12192,12466.32,1626098550,1626098550,12.8611,229.956468
1626098550,4ca7b9,52.78353416,-1.294032506,176.7569994,331.8686576,-8.128,RYR20KC ,FALSE,FALSE,FALSE,5575,6964.68,7117.08,1626098550,1626098550,-83.339928,155.876532
1626098550,43eafb,50.01502603,0.048770389,227.3615508,165.0518809,7.47776,MAATD   ,FALSE,FALSE,FALSE,512,9730.74,9883.14,1626098550,1626098550,58.646616,-219.667588
1626098550,4079f8,51.31052825,1.000289917,60.61931834,83.1765376,-0.65024,AAAAA   ,FALSE,FALSE,FALSE,5050,304.8,320.04,1626098550,1626098550,60.189948,7.202216
1626098550,402900,52.69573664,-1.063790458,43.39053818,349.7559126,0,GTALR   ,FALSE,FALSE,FALSE,4571,579.12,617.22,1626098550,1626098550,-7.71666,42.698852
1626098550,484f72,53.72685242,-1.793753488,244.4713451,281.9010772,0,KLM671  ,FALSE,FALSE,FALSE,2105,10972.8,11170.92,1626098550,1626098550,-239.21646,50.415512
1626098550,406de5,50.81605038,-1.205978394,6.547803137,225,0.32512,CG175   ,FALSE,FALSE,FALSE,,7.62,60.96,1626098550,1626098550,-4.629996,-4.629996
1626098550,43ecf5,51.24423787,0.410919189,90.35780879,184.8990925,9.7536,ORT25J  ,FALSE,FALSE,FALSE,2053,2872.74,2933.7,1626098550,1626098550,-7.71666,-90.0277
1626098550,4aca45,51.59510208,-0.191421509,228.6684773,229.1050985,0,NAX3WE  ,FALSE,FALSE,FALSE,1142,11277.6,11483.34,1626098550,1626098550,-172.853184,-149.703204
1626098550,40666b,51.45213318,-2.847908639,114.8535835,260.2001513,-5.20192,EZY56KG ,FALSE,FALSE,FALSE,2756,1333.5,1394.46,1626098550,1626098550,-113.17768,-19.548872
1626098550,a7ff6a,51.82850647,-3.203108504,257.2837259,98.97262661,0,UPS223  ,FALSE,FALSE,FALSE,5204,12496.8,12793.98,1626098550,1626098550,254.135336,-40.126632
1626098550,40621b,50.36523851,-4.330914472,244.9466641,61.38954033,0,BAW246  ,FALSE,FALSE,FALSE,2376,10972.8,11178.54,1626098550,1626098550,215.037592,117.293232
1626098550,403321,51.44348145,-0.848471152,47.24489681,54.75242494,0.65024,GBSYY   ,FALSE,FALSE,FALSE,,502.92,518.16,1626098494,1626098494,38.5833,27.265532
1626098550,40097d,51.47735596,-0.532094595,69.96627531,89.5787151,-3.57632,BAW863Z ,FALSE,FALSE,FALSE,6620,236.22,259.08,1626098550,1626098550,69.964384,0.514444
1626098550,40653d,51.20796204,0.042906065,139.1093104,60.78075331,16.256,EZY971B ,FALSE,FALSE,FALSE,7642,2026.92,2065.02,1626098550,1626098550,121.408784,67.906608
1626098550,43ec83,50.78686213,-1.592941284,108.8252751,202.8073777,4.22656,SLS2    ,FALSE,FALSE,FALSE,5402,7155.18,7299.96,1626098550,1626098550,-42.184408,-100.31658
1626098550,40649f,50.38444519,-0.212137323,209.0289225,163.7059525,3.90144,BAW480  ,FALSE,FALSE,FALSE,2056,7840.98,7985.76,1626098550,1626098550,58.646616,-200.63316
1626098550,406c72,53.33441162,-2.833374023,66.52459143,266.0090869,-3.2512,EZY612  ,FALSE,FALSE,FALSE,7624,45.72,99.06,1626098547,1626098548,-66.363276,-4.629996
1626098550,a0e1e8,51.99279785,-4.062271118,244.4274979,279.938124,0.32512,N156QS  ,FALSE,FALSE,FALSE,7737,12192,12481.56,1626098550,1626098550,-240.759792,42.184408
1626098550,406266,51.05402542,0.045776367,207.3522048,314.597931,-0.97536,LNX57AX ,FALSE,FALSE,FALSE,5732,6096,6195.06,1626098550,1626098550,-147.645428,145.587652
1626098550,4009cc,50.80709839,-3.574416702,215.0769717,268.9035639,0,AMBER2  ,FALSE,FALSE,FALSE,3355,6096,6225.54,1626098550,1626098550,-215.037592,-4.115552
1626098550,40473d,52.41912325,-3.135027204,40.80030683,354.9363831,-0.32512,GKEVH   ,FALSE,FALSE,FALSE,,784.86,53.34,1626098441,1626098546,-3.601108,40.641076
1626098550,4ca9bb,53.18577576,-2.87739781,224.5033852,114.2157725,0.32512,EIN168E ,FALSE,FALSE,FALSE,1416,10066.02,10233.66,1626098550,1626098550,204.748712,-92.085476
1626098550,43c8ec,52.80381775,-2.707977295,56.28873134,251.896237,0.32512,SYS118  ,FALSE,FALSE,FALSE,7421,411.48,457.2,1626098549,1626098550,-53.502176,-17.491096
1626098550,406d78,53.1400312,-1.360850615,236.714127,342.1557084,4.55168,BAW49   ,FALSE,FALSE,FALSE,7622,8823.96,8991.6,1626098550,1626098550,-72.536604,225.326472
1626098550,4a0664,51.46489547,-0.421142578,74.09601063,91.19348942,12.35456,ROT392W ,FALSE,FALSE,FALSE,4705,449.58,472.44,1626098550,1626098550,74.079936,-1.543332
1626098550,4b1886,50.29833984,0.212570994,198.1724828,142.5946434,7.15264,SWR30K  ,FALSE,FALSE,FALSE,2025,8618.22,8763,1626098550,1626098550,120.379896,-157.419864
1626098550,401d8f,52.8314209,-1.305007935,32.41405463,270.9093804,-1.95072,GBGGO   ,FALSE,FALSE,FALSE,7010,144.78,167.64,1626098549,1626098550,-32.409972,0.514444
1626098550,4ca875,51.91049194,-3.50982666,222.7263301,283.4905859,0,EIWFI   ,FALSE,FALSE,FALSE,5451,8534.4,8694.42,1626098550,1626098550,-216.580924,51.958844
1626098550,43c14b,50.50899182,-1.873317409,72.02399728,359.5907514,0,RRR055  ,FALSE,FALSE,FALSE,,586.74,624.84,1626098545,1626098550,-0.514444,72.02216
1626098550,4ca764,51.6388092,-0.883063239,149.0325711,337.6844114,-7.80288,RYR25SQ ,FALSE,FALSE,FALSE,2264,2598.42,2667,1626098550,1626098550,-56.58884,137.870992
1626098550,c0173e,53.05079056,-1.581168039,250.6672932,315.914659,0,ACA871  ,FALSE,FALSE,FALSE,5631,9753.6,9913.62,1626098549,1626098550,-174.396516,180.0554
1626098550,4b84a8,51.2616484,-0.818939209,72.48002958,62.52556837,-4.55168,TCAEH   ,FALSE,FALSE,FALSE,7461,274.32,289.56,1626098550,1626098550,64.3055,33.43886
1626098550,40673b,52.30865479,-1.45149231,195.6348758,139.6928625,-0.32512,ENZ613F ,FALSE,FALSE,FALSE,1470,10050.78,,1626098549,1626098550,126.553224,-149.18876
1626098550,407c5d,52.94668579,-2.966766357,75.86086884,165.8695201,1.30048,GWJMI   ,FALSE,FALSE,FALSE,430,868.68,922.02,1626098550,1626098550,18.519984,-73.565492
1626098550,407995,54.40248134,-2.599764737,250.6482882,322.5891484,0,BAW287  ,FALSE,FALSE,FALSE,7741,9753.6,9928.86,1626098550,1626098550,-152.275424,199.089828
1626098550,4076f4,53.77061462,-3.01033238,47.42939329,273.731397,-1.95072,GKCMI   ,FALSE,FALSE,FALSE,451,53.34,91.44,1626098548,1626098549,-47.328848,3.086664
1626098550,400982,51.34669934,-0.078048706,130.6940907,268.872276,-5.85216,BAW347  ,FALSE,FALSE,FALSE,6752,3154.68,3238.5,1626098550,1626098550,-130.668776,-2.57222
1626098550,407836,50.05105591,-3.491700825,207.8945796,4.25734198,0,EZY87MT ,FALSE,FALSE,FALSE,1141,11582.4,11826.24,1626098550,1626098550,15.43332,207.320932
1626098550,3ca9b3,52.01138306,0.632553101,145.2518764,272.8421379,0,DBJMS   ,FALSE,FALSE,FALSE,3535,2743.2,2804.16,1626098550,1626098550,-145.073208,7.202216
1626098550,4ca63a,53.54681396,-3.016610282,145.7184765,92.42804851,-10.40384,EIN304  ,FALSE,FALSE,FALSE,2707,2552.7,2598.42,1626098550,1626098550,145.587652,-6.173328
1626098550,3c4591,51.40933228,0.104073189,253.4878112,100.1696416,0,BOX413  ,FALSE,FALSE,FALSE,1174,10668,10850.88,1626098550,1626098550,249.50534,-44.756628
1626098550,452057,51.74285889,-3.780212402,242.9292595,104.0950989,0,VAW902  ,FALSE,FALSE,FALSE,5256,10675.62,10873.74,1626098550,1626098550,235.615352,-59.16106
1626098550,406f73,51.71623101,1.220474243,193.3796296,266.0338398,-7.15264,BAW256  ,FALSE,FALSE,FALSE,3261,5410.2,5547.36,1626098550,1626098550,-192.9165,-13.375544
1626098550,342591,51.45260568,-3.600769043,99.1156173,4.763641691,-5.20192,VLG49TG ,FALSE,FALSE,FALSE,5556,853.44,914.4,1626098550,1626098550,8.231104,98.773248
1626098550,40665f,52.21270752,-3.215942383,196.1550079,357.745425,-9.7536,TOM127  ,FALSE,FALSE,FALSE,5214,8976.36,9144,1626098550,1626098550,-7.71666,196.003164
1626098550,4ca259,53.29179382,-0.153337751,229.7952881,99.92624551,7.80288,RYR60VP ,FALSE,FALSE,FALSE,5211,10820.4,11003.28,1626098550,1626098550,226.35536,-39.612188
1626098550,4009d1,54.45602417,-0.295015223,183.7602321,268.0748163,-10.40384,MONICA22,FALSE,TRUE,FALSE,7052,4671.06,4762.5,1626098550,1626098550,-183.656508,-6.173328
1626098550,407a19,53.47716251,-3.7502962,142.8228485,83.7965521,0,GMDSI   ,FALSE,FALSE,FALSE,5226,5791.2,5935.98,1626098550,1626098550,141.986544,15.43332
1626098550,43c8d8,53.0123291,-0.488586426,77.72361876,268.1034817,0.65024,CWL48   ,FALSE,FALSE,FALSE,7010,388.62,434.34,1626098550,1626098550,-77.681044,-2.57222
1626098550,43c8d4,53.52122498,-0.21446882,111.3542529,333.0798142,-0.32512,CWL55   ,FALSE,FALSE,FALSE,4255,3665.22,3741.42,1626098550,1626098550,-50.415512,99.287692
1626098550,4009c8,54.37799486,-0.714361017,182.1487767,268.8671802,-22.7584,MONICA21,FALSE,TRUE,FALSE,7051,5440.68,5547.36,1626098550,1626098550,-182.113176,-3.601108
1626098550,49d31f,52.13127136,0.509414673,135.2664931,103.1906107,19.5072,TIE592D ,FALSE,FALSE,FALSE,4625,2400.3,2468.88,1626098550,1626098550,131.697664,-30.86664
1626098550,394a14,54.39505005,-2.316903507,256.2762566,327.0436356,0,AFR072  ,FALSE,FALSE,FALSE,5632,9753.6,9936.48,1626098550,1626098550,-139.414324,215.037592
1626098550,406ecc,51.36108398,-0.563354492,142.1960812,266.8891593,14.95552,VIR513  ,FALSE,FALSE,FALSE,1421,1996.44,2042.16,1626098550,1626098550,-141.986544,-7.71666
1626098550,46b8a4,51.40855408,-0.763252877,104.4777378,354.0648288,-3.2512,AEE2EG  ,FALSE,FALSE,FALSE,2752,1249.68,1295.4,1626098550,1626098550,-10.803324,103.917688
1626098550,43c6b8,51.78321968,-1.368942261,86.8816568,287.5766493,0,RRR820  ,FALSE,FALSE,FALSE,3740,731.52,777.24,1626098550,1626098550,-82.825484,26.236644
1626098550,86831e,51.74406924,1.550369263,198.8397602,262.2682153,-8.77824,JAL43   ,FALSE,FALSE,FALSE,1161,6736.08,6896.1,1626098550,1626098550,-197.032052,-26.751088
1626098550,76cdad,51.67591677,0.553283691,180.836396,263.1378065,-8.45312,SIA308  ,FALSE,FALSE,FALSE,737,3512.82,3589.02,1626098550,1626098550,-179.540956,-21.606648
1626098550,4ca815,53.32374573,-0.750287737,225.8415019,107.3618104,5.52704,RYR9ZD  ,FALSE,FALSE,FALSE,4617,9502.14,9639.3,1626098550,1626098550,215.552036,-67.392164
1626098550,407994,51.72200348,-4.060058594,256.221002,114.5582034,0,BAW268  ,FALSE,FALSE,FALSE,6326,11277.6,11506.2,1626098550,1626098550,233.043132,-106.489908
1626098560,76cdad,51.67396157,0.527267456,180.3256478,263.1182764,-9.10336,SIA308  ,FALSE,FALSE,FALSE,737,3421.38,3497.58,1626098560,1626098560,-179.026512,-21.606648
1626098560,43c8d8,53.01223755,-0.500106812,79.224376,270,0,CWL48   ,FALSE,FALSE,FALSE,7010,388.62,419.1,1626098560,1626098560,-79.224376,-4.85E-15
1626098560,407a19,53.47851563,-3.728759766,142.2565568,83.98014873,-0.32512,GMDSI   ,FALSE,FALSE,FALSE,5226,5791.2,5928.36,1626098560,1626098560,141.4721,14.918876
1626098560,4009c8,54.37757589,-0.742159757,179.6006452,268.5227858,-24.05888,MONICA21,FALSE,FALSE,FALSE,7051,5212.08,5318.76,1626098560,1626098560,-179.540956,-4.629996
1626098560,43c8d4,53.53005981,-0.221923828,111.8131933,333.1991651,0,CWL55   ,FALSE,FALSE,FALSE,4255,3657.6,3733.8,1626098560,1626098560,-50.415512,99.802136
1626098560,4009d1,54.45542908,-0.323127298,182.2359327,267.8968628,-10.07872,MONICA22,FALSE,FALSE,FALSE,7052,4572,4655.82,1626098560,1626098560,-182.113176,-6.687772
1626098560,4ca259,53.28820697,-0.119072409,229.2002463,99.82173751,8.45312,RYR60VP ,FALSE,FALSE,FALSE,5211,10904.22,11087.1,1626098560,1626098560,225.840916,-39.097744
1626098560,407994,51.71246338,-4.026266562,256.4760033,114.4059098,0,BAW268  ,FALSE,FALSE,FALSE,6326,11277.6,11506.2,1626098560,1626098560,233.557576,-105.975464
1626098560,40665f,52.23058668,-3.216953823,195.0719823,358.1864915,-9.7536,TOM127  ,FALSE,FALSE,FALSE,5214,8877.3,9052.56,1626098560,1626098560,-6.173328,194.974276
1626098560,342591,51.46096802,-3.595572807,100.7286081,36.69432379,-3.57632,VLG49TG ,FALSE,FALSE,FALSE,5556,807.72,868.68,1626098560,1626098560,60.189948,80.767708
1626098560,406f73,51.71502686,1.192981617,192.3532189,266.0126419,-8.128,BAW256  ,FALSE,FALSE,FALSE,3261,5334,5471.16,1626098560,1626098560,-191.887612,-13.375544
