Timestamp,UTC,Callsign,Latitude,Longitude,Altitude,Speed,heading
1647438936,2022-03-16T13:55:36Z,MMF19,50.584854,21.44936,27000,436,37
1647438940,2022-03-16T13:55:40Z,MMF19,50.592693,21.457264,27000,434,33
1647438943,2022-03-16T13:55:43Z,MMF19,50.597855,21.461937,27000,433,30
1647438946,2022-03-16T13:55:46Z,MMF19,50.603119,21.466171,27000,433,27
1647438949,2022-03-16T13:55:49Z,MMF19,50.608566,21.470249,27000,432,25
1647438952,2022-03-16T13:55:52Z,MMF19,50.612411,21.472851,27000,431,24
1647438955,2022-03-16T13:55:55Z,MMF19,50.61882,21.476681,27000,430,21
1647438959,2022-03-16T13:55:59Z,MMF19,50.625278,21.480053,27000,429,18
1647438962,2022-03-16T13:56:02Z,MMF19,50.631317,21.482824,27000,429,16
1647438965,2022-03-16T13:56:05Z,MMF19,50.636719,21.484848,27000,428,14
1647438967,2022-03-16T13:56:07Z,MMF19,50.642578,21.486729,27000,428,12
1647438971,2022-03-16T13:56:11Z,MMF19,50.648941,21.488317,27000,428,9
1647438974,2022-03-16T13:56:14Z,MMF19,50.65321,21.489035,27000,428,8
1647438977,2022-03-16T13:56:17Z,MMF19,50.66066,21.490126,27000,426,5
1647438980,2022-03-16T13:56:20Z,MMF19,50.666336,21.490631,27000,425,3
1647438983,2022-03-16T13:56:23Z,MMF19,50.672298,21.491089,27000,425,3
1647438986,2022-03-16T13:56:26Z,MMF19,50.678257,21.491547,27000,426,2
1647438989,2022-03-16T13:56:29Z,MMF19,50.684326,21.492079,27000,426,2
1647438992,2022-03-16T13:56:32Z,MMF19,50.688354,21.492376,27000,425,2
1647438995,2022-03-16T13:56:35Z,MMF19,50.695358,21.49297,27000,425,2
1647438997,2022-03-16T13:56:37Z,MMF19,50.701347,21.493454,27000,425,2
1647439061,2022-03-16T13:57:41Z,MMF19,50.826096,21.50403,27000,424,3
1647439122,2022-03-16T13:58:42Z,MMF19,50.944954,21.511154,27000,426,1
1647439183,2022-03-16T13:59:43Z,MMF19,51.06546,21.511528,27000,430,1
1647439244,2022-03-16T14:00:44Z,MMF19,51.18631,21.511972,27000,432,1
1647439289,2022-03-16T14:01:29Z,MMF19,51.277103,21.50856,27000,430,350
1647439292,2022-03-16T14:01:32Z,MMF19,51.282944,21.506628,27000,429,348
1647439295,2022-03-16T14:01:35Z,MMF19,51.288788,21.504288,27000,430,345
1647439298,2022-03-16T14:01:38Z,MMF19,51.294048,21.501846,27000,429,343
1647439301,2022-03-16T14:01:41Z,MMF19,51.300613,21.498091,27000,428,340
1647439305,2022-03-16T14:01:45Z,MMF19,51.306709,21.494064,27000,428,337
1647439308,2022-03-16T14:01:48Z,MMF19,51.312435,21.489716,27000,428,335
1647439311,2022-03-16T14:01:51Z,MMF19,51.317642,21.485397,27000,427,332
1647439314,2022-03-16T14:01:54Z,MMF19,51.322723,21.480637,27000,426,330
1647439317,2022-03-16T14:01:57Z,MMF19,51.326431,21.476713,27000,426,327
1647439320,2022-03-16T14:02:00Z,MMF19,51.332794,21.469513,27000,426,324
1647439323,2022-03-16T14:02:03Z,MMF19,51.33728,21.463797,27000,426,322
1647439326,2022-03-16T14:02:06Z,MMF19,51.341949,21.457264,27000,425,318
1647439329,2022-03-16T14:02:09Z,MMF19,51.346115,21.45088,27000,425,316
1647439332,2022-03-16T14:02:12Z,MMF19,51.350327,21.443829,27000,425,313
1647439335,2022-03-16T14:02:15Z,MMF19,51.354034,21.437073,27000,426,311
1647439338,2022-03-16T14:02:18Z,MMF19,51.357925,21.429279,27000,425,308
1647439341,2022-03-16T14:02:21Z,MMF19,51.361176,21.422152,27000,425,306
1647439344,2022-03-16T14:02:24Z,MMF19,51.364483,21.414032,27000,426,303
1647439347,2022-03-16T14:02:27Z,MMF19,51.367905,21.404856,27000,426,300
1647439350,2022-03-16T14:02:30Z,MMF19,51.370533,21.39679,27000,425,298
1647439353,2022-03-16T14:02:33Z,MMF19,51.373032,21.388302,27000,425,295
1647439356,2022-03-16T14:02:36Z,MMF19,51.375,21.380878,27000,426,293
1647439359,2022-03-16T14:02:39Z,MMF19,51.377472,21.369781,27000,426,290
1647439362,2022-03-16T14:02:42Z,MMF19,51.379211,21.360836,27000,425,287
1647439365,2022-03-16T14:02:45Z,MMF19,51.380543,21.352539,27000,426,284
1647439368,2022-03-16T14:02:48Z,MMF19,51.381752,21.343155,27000,426,282
1647439372,2022-03-16T14:02:52Z,MMF19,51.382824,21.332779,27000,426,279
1647439374,2022-03-16T14:02:54Z,MMF19,51.383522,21.323318,27000,426,277
1647439377,2022-03-16T14:02:57Z,MMF19,51.383896,21.314087,27000,426,273
1647439381,2022-03-16T14:03:01Z,MMF19,51.384033,21.303864,27000,427,271
1647439384,2022-03-16T14:03:04Z,MMF19,51.383846,21.295547,27000,428,268
1647439386,2022-03-16T14:03:06Z,MMF19,51.383522,21.28746,27000,427,266
1647439390,2022-03-16T14:03:10Z,MMF19,51.383011,21.279701,27000,427,263
1647439394,2022-03-16T14:03:14Z,MMF19,51.38118,21.262257,27000,428,259
1647439397,2022-03-16T14:03:17Z,MMF19,51.380123,21.255035,27000,429,257
1647439400,2022-03-16T14:03:20Z,MMF19,51.378029,21.242981,27000,429,254
1647439402,2022-03-16T14:03:22Z,MMF19,51.37682,21.236954,27000,429,252
1647439406,2022-03-16T14:03:26Z,MMF19,51.374725,21.227646,27000,430,250
1647439409,2022-03-16T14:03:29Z,MMF19,51.372162,21.217793,27000,430,247
1647439412,2022-03-16T14:03:32Z,MMF19,51.369736,21.209478,27000,430,245
1647439415,2022-03-16T14:03:35Z,MMF19,51.367321,21.202087,27000,431,242
1647439418,2022-03-16T14:03:38Z,MMF19,51.364014,21.19285,27000,431,240
1647439421,2022-03-16T14:03:41Z,MMF19,51.360806,21.184921,27000,431,237
1647439424,2022-03-16T14:03:44Z,MMF19,51.357498,21.177368,27000,432,235
1647439427,2022-03-16T14:03:47Z,MMF19,51.353729,21.169357,27000,432,233
1647439430,2022-03-16T14:03:50Z,MMF19,51.349724,21.161728,27000,433,230
1647439433,2022-03-16T14:03:53Z,MMF19,51.345657,21.154621,27000,433,228
1647439436,2022-03-16T14:03:56Z,MMF19,51.340988,21.147198,27000,434,225
1647439439,2022-03-16T14:03:59Z,MMF19,51.33696,21.141333,27000,434,223
1647439442,2022-03-16T14:04:02Z,MMF19,51.333107,21.136017,27000,434,220
1647439443,2022-03-16T14:04:03Z,MMF19,51.330734,21.133018,27000,434,222
1647439447,2022-03-16T14:04:07Z,MMF19,51.32468,21.125717,27000,434,217
1647439449,2022-03-16T14:04:09Z,MMF19,51.322025,21.122894,27000,435,214
1647439453,2022-03-16T14:04:13Z,MMF19,51.314671,21.115494,27000,436,212
1647439456,2022-03-16T14:04:16Z,MMF19,51.309174,21.110601,27000,436,209
1647439458,2022-03-16T14:04:18Z,MMF19,51.304184,21.106592,27000,436,207
1647439461,2022-03-16T14:04:21Z,MMF19,51.29892,21.102732,27000,437,205
1647439465,2022-03-16T14:04:25Z,MMF19,51.296265,21.100876,27000,437,202
1647439468,2022-03-16T14:04:28Z,MMF19,51.288483,21.096125,27000,437,200
1647439471,2022-03-16T14:04:31Z,MMF19,51.281525,21.09234,27000,438,198
1647439473,2022-03-16T14:04:33Z,MMF19,51.278366,21.090855,27000,439,197
1647439477,2022-03-16T14:04:37Z,MMF19,51.269211,21.087069,27000,439,194
1647439480,2022-03-16T14:04:40Z,MMF19,51.263229,21.085129,27000,439,192
1647439482,2022-03-16T14:04:42Z,MMF19,51.261017,21.084471,27000,439,190
1647439486,2022-03-16T14:04:46Z,MMF19,51.253361,21.082611,27000,440,188
1647439489,2022-03-16T14:04:49Z,MMF19,51.245041,21.081354,27000,440,185
1647439491,2022-03-16T14:04:51Z,MMF19,51.23991,21.08078,27000,440,184
1647439495,2022-03-16T14:04:55Z,MMF19,51.232506,21.080399,27000,441,182
1647439498,2022-03-16T14:04:58Z,MMF19,51.227005,21.08024,27000,442,181
1647439501,2022-03-16T14:05:01Z,MMF19,51.219986,21.080093,27000,442,180
1647439504,2022-03-16T14:05:04Z,MMF19,51.215935,21.080017,27000,442,180
1647439507,2022-03-16T14:05:07Z,MMF19,51.207973,21.079788,27000,442,180
1647439510,2022-03-16T14:05:10Z,MMF19,51.202339,21.079712,27000,442,180
1647439513,2022-03-16T14:05:13Z,MMF19,51.195637,21.079559,27000,442,180
1647439573,2022-03-16T14:06:13Z,MMF19,51.072552,21.076431,27000,445,180
1647439635,2022-03-16T14:07:15Z,MMF19,50.945,21.073227,27000,448,180
1647439698,2022-03-16T14:08:18Z,MMF19,50.815536,21.070023,27000,449,180
1647439761,2022-03-16T14:09:21Z,MMF19,50.684143,21.067472,27000,448,177
1647439770,2022-03-16T14:09:30Z,MMF19,50.665409,21.07111,27000,447,170
1647439773,2022-03-16T14:09:33Z,MMF19,50.659561,21.073078,27000,448,168
1647439776,2022-03-16T14:09:36Z,MMF19,50.654755,21.075029,27000,448,165
1647439779,2022-03-16T14:09:39Z,MMF19,50.646881,21.078861,27000,448,162
1647439782,2022-03-16T14:09:42Z,MMF19,50.641159,21.082186,27000,448,159
1647439785,2022-03-16T14:09:45Z,MMF19,50.635345,21.086016,27000,446,158
1647439787,2022-03-16T14:09:47Z,MMF19,50.632782,21.087824,27000,446,156
1647439791,2022-03-16T14:09:51Z,MMF19,50.627235,21.092192,27000,446,153
1647439795,2022-03-16T14:09:55Z,MMF19,50.61755,21.101248,27000,446,149
1647439798,2022-03-16T14:09:58Z,MMF19,50.612137,21.106977,27000,446,145
1647439801,2022-03-16T14:10:01Z,MMF19,50.607265,21.112679,27000,446,143
1647439804,2022-03-16T14:10:04Z,MMF19,50.602341,21.119047,27000,446,141
1647439807,2022-03-16T14:10:07Z,MMF19,50.597858,21.125446,27000,446,137
1647439810,2022-03-16T14:10:10Z,MMF19,50.59325,21.132574,27000,446,136
1647439813,2022-03-16T14:10:13Z,MMF19,50.589111,21.139647,27000,446,132
1647439816,2022-03-16T14:10:16Z,MMF19,50.585312,21.14673,27000,446,130
1647439819,2022-03-16T14:10:19Z,MMF19,50.581474,21.154621,27000,446,127
1647439822,2022-03-16T14:10:22Z,MMF19,50.577942,21.16256,27000,446,124
1647439825,2022-03-16T14:10:25Z,MMF19,50.574772,21.170506,27000,446,122
1647439829,2022-03-16T14:10:29Z,MMF19,50.571373,21.179934,27000,446,119
1647439831,2022-03-16T14:10:31Z,MMF19,50.568485,21.188915,27000,444,116
1647439835,2022-03-16T14:10:35Z,MMF19,50.56604,21.197615,27000,444,114
1647439837,2022-03-16T14:10:37Z,MMF19,50.563969,21.205841,27000,444,111
1647439841,2022-03-16T14:10:41Z,MMF19,50.561687,21.216381,27000,443,108
1647439844,2022-03-16T14:10:44Z,MMF19,50.560291,21.224028,27000,443,106
1647439847,2022-03-16T14:10:47Z,MMF19,50.558624,21.234838,27000,443,103
1647439850,2022-03-16T14:10:50Z,MMF19,50.55759,21.243179,27000,443,101
1647439853,2022-03-16T14:10:53Z,MMF19,50.556747,21.252546,27000,443,98
1647439856,2022-03-16T14:10:56Z,MMF19,50.556015,21.263821,27000,443,95
1647439859,2022-03-16T14:10:59Z,MMF19,50.55574,21.274446,27000,442,92
1647439862,2022-03-16T14:11:02Z,MMF19,50.55574,21.283337,27000,443,90
1647439865,2022-03-16T14:11:05Z,MMF19,50.556103,21.293879,27000,442,87
1647439868,2022-03-16T14:11:08Z,MMF19,50.556656,21.303358,27000,442,84
1647439871,2022-03-16T14:11:11Z,MMF19,50.557499,21.312958,27000,442,82
1647439874,2022-03-16T14:11:14Z,MMF19,50.55867,21.322584,27000,441,80
1647439877,2022-03-16T14:11:17Z,MMF19,50.559967,21.331663,27000,441,76
1647439880,2022-03-16T14:11:20Z,MMF19,50.561783,21.341833,27000,442,74
1647439883,2022-03-16T14:11:23Z,MMF19,50.56366,21.3507,27000,440,72
1647439886,2022-03-16T14:11:26Z,MMF19,50.56572,21.359373,27000,440,70
1647439889,2022-03-16T14:11:29Z,MMF19,50.568111,21.368111,27000,440,66
1647439892,2022-03-16T14:11:32Z,MMF19,50.570801,21.376865,27000,440,64
1647439895,2022-03-16T14:11:35Z,MMF19,50.573822,21.385756,27000,439,61
1647439899,2022-03-16T14:11:39Z,MMF19,50.577209,21.394646,27000,440,59
1647439901,2022-03-16T14:11:41Z,MMF19,50.580368,21.40209,27000,439,56
1647439902,2022-03-16T14:11:42Z,MMF19,50.58152,21.404707,27000,438,56
1647439906,2022-03-16T14:11:46Z,MMF19,50.585293,21.412577,27000,438,53
1647439909,2022-03-16T14:11:49Z,MMF19,50.587646,21.417124,27000,438,51
1647439912,2022-03-16T14:11:52Z,MMF19,50.593765,21.427868,27000,438,48
1647439915,2022-03-16T14:11:55Z,MMF19,50.597908,21.434475,27000,438,45
1647439918,2022-03-16T14:11:58Z,MMF19,50.602421,21.441008,27000,437,43
1647439921,2022-03-16T14:12:01Z,MMF19,50.606148,21.446054,27000,438,40
1647439924,2022-03-16T14:12:04Z,MMF19,50.611496,21.452684,27000,437,38
1647439927,2022-03-16T14:12:07Z,MMF19,50.616528,21.458229,27000,436,35
1647439930,2022-03-16T14:12:10Z,MMF19,50.621613,21.463383,27000,436,33
1647439933,2022-03-16T14:12:13Z,MMF19,50.626694,21.468008,27000,435,30
1647439936,2022-03-16T14:12:16Z,MMF19,50.632278,21.472633,27000,435,28
1647439939,2022-03-16T14:12:19Z,MMF19,50.637615,21.47649,27000,435,25
1647439942,2022-03-16T14:12:22Z,MMF19,50.643448,21.480295,27000,434,23
1647439945,2022-03-16T14:12:25Z,MMF19,50.648758,21.483332,27000,434,20
1647439948,2022-03-16T14:12:28Z,MMF19,50.654514,21.486139,27000,433,17
1647439951,2022-03-16T14:12:31Z,MMF19,50.660843,21.488752,27000,434,15
1647439954,2022-03-16T14:12:34Z,MMF19,50.666943,21.490816,27000,434,12
1647439957,2022-03-16T14:12:37Z,MMF19,50.672577,21.49231,27000,433,10
1647439960,2022-03-16T14:12:40Z,MMF19,50.679062,21.493563,27000,434,6
1647439961,2022-03-16T14:12:41Z,MMF19,50.680161,21.493711,27000,434,7
1647439965,2022-03-16T14:12:45Z,MMF19,50.687519,21.494446,27000,434,3
1647439968,2022-03-16T14:12:48Z,MMF19,50.695267,21.494825,27000,434,1
1647439971,2022-03-16T14:12:51Z,MMF19,50.700508,21.494904,27000,434,1
1647439974,2022-03-16T14:12:54Z,MMF19,50.705795,21.494974,27000,434,1
1647439977,2022-03-16T14:12:57Z,MMF19,50.712021,21.494974,27000,435,1
1647439980,2022-03-16T14:13:00Z,MMF19,50.716095,21.494974,27000,435,359
1647439983,2022-03-16T14:13:03Z,MMF19,50.725937,21.4949,27000,436,359
1647439986,2022-03-16T14:13:06Z,MMF19,50.727833,21.494904,27000,435,359
1647440048,2022-03-16T14:14:08Z,MMF19,50.855255,21.494825,27000,434,359
1647440110,2022-03-16T14:15:10Z,MMF19,50.979263,21.494904,27000,429,359
1647440173,2022-03-16T14:16:13Z,MMF19,51.104324,21.494974,27000,426,359
1647440235,2022-03-16T14:17:15Z,MMF19,51.224258,21.495123,27000,424,359
1647440249,2022-03-16T14:17:29Z,MMF19,51.25108,21.49971,27000,426,10
1647440254,2022-03-16T14:17:34Z,MMF19,51.260742,21.503807,27000,426,12
1647440257,2022-03-16T14:17:37Z,MMF19,51.267048,21.507492,27000,427,19
1647440259,2022-03-16T14:17:39Z,MMF19,51.271889,21.511002,27000,428,23
1647440262,2022-03-16T14:17:42Z,MMF19,51.27552,21.514053,27000,428,27
1647440264,2022-03-16T14:17:44Z,MMF19,51.280609,21.518877,27000,428,30
1647440268,2022-03-16T14:17:48Z,MMF19,51.285049,21.523775,27000,429,33
1647440270,2022-03-16T14:17:50Z,MMF19,51.290039,21.53001,27000,429,37
1647440274,2022-03-16T14:17:54Z,MMF19,51.293816,21.535568,27000,430,41
1647440276,2022-03-16T14:17:56Z,MMF19,51.298233,21.54278,27000,432,45
1647440279,2022-03-16T14:17:59Z,MMF19,51.301914,21.549683,27000,432,48
1647440283,2022-03-16T14:18:03Z,MMF19,51.305374,21.55718,27000,432,53
1647440285,2022-03-16T14:18:05Z,MMF19,51.308758,21.565552,27000,432,57
1647440288,2022-03-16T14:18:08Z,MMF19,51.3116,21.573809,27000,434,61
1647440291,2022-03-16T14:18:11Z,MMF19,51.314114,21.582489,27000,434,63
1647440294,2022-03-16T14:18:14Z,MMF19,51.316208,21.591034,27000,436,67
1647440297,2022-03-16T14:18:17Z,MMF19,51.318237,21.601496,27000,435,72
1647440300,2022-03-16T14:18:20Z,MMF19,51.319653,21.611176,27000,437,76
1647440303,2022-03-16T14:18:23Z,MMF19,51.320675,21.620941,27000,437,80
1647440306,2022-03-16T14:18:26Z,MMF19,51.321167,21.629705,27000,438,84
1647440309,2022-03-16T14:18:29Z,MMF19,51.32135,21.636089,27000,440,87
1647440312,2022-03-16T14:18:32Z,MMF19,51.321167,21.649153,27000,440,90
1647440315,2022-03-16T14:18:35Z,MMF19,51.320675,21.657333,27000,441,95
1647440318,2022-03-16T14:18:38Z,MMF19,51.319511,21.669159,27000,441,99
1647440322,2022-03-16T14:18:42Z,MMF19,51.3181,21.678474,27000,442,103
1647440325,2022-03-16T14:18:45Z,MMF19,51.316177,21.688349,27000,443,106
1647440328,2022-03-16T14:18:48Z,MMF19,51.313972,21.697464,27000,444,110
1647440331,2022-03-16T14:18:51Z,MMF19,51.311737,21.70505,27000,443,114
1647440334,2022-03-16T14:18:54Z,MMF19,51.308388,21.715164,27000,443,118
1647440337,2022-03-16T14:18:57Z,MMF19,51.304943,21.723785,27000,443,122
1647440340,2022-03-16T14:19:00Z,MMF19,51.302216,21.729548,27000,444,125
1647440343,2022-03-16T14:19:03Z,MMF19,51.299057,21.736004,27000,444,129
1647440346,2022-03-16T14:19:06Z,MMF19,51.294159,21.744392,27000,446,131
1647440348,2022-03-16T14:19:08Z,MMF19,51.289627,21.751251,27000,445,137
1647440352,2022-03-16T14:19:12Z,MMF19,51.283493,21.75909,27000,445,140
1647440355,2022-03-16T14:19:15Z,MMF19,51.278687,21.764509,27000,445,144
1647440358,2022-03-16T14:19:18Z,MMF19,51.273148,21.769781,27000,445,148
1647440360,2022-03-16T14:19:20Z,MMF19,51.268398,21.773758,27000,446,152
1647440363,2022-03-16T14:19:23Z,MMF19,51.262848,21.777723,27000,446,154
1647440367,2022-03-16T14:19:27Z,MMF19,51.256203,21.781464,27000,446,159
1647440369,2022-03-16T14:19:29Z,MMF19,51.251083,21.783958,27000,446,161
1647440372,2022-03-16T14:19:32Z,MMF19,51.245216,21.786041,27000,446,167
1647440376,2022-03-16T14:19:36Z,MMF19,51.238174,21.787745,27000,446,170
1647440379,2022-03-16T14:19:39Z,MMF19,51.232452,21.788561,27000,444,174
1647440382,2022-03-16T14:19:42Z,MMF19,51.22636,21.788788,27000,444,178
1647440385,2022-03-16T14:19:45Z,MMF19,51.219406,21.788116,27000,443,182
1647440388,2022-03-16T14:19:48Z,MMF19,51.214397,21.787262,27000,443,186
1647440391,2022-03-16T14:19:51Z,MMF19,51.208626,21.78566,27000,443,189
1647440394,2022-03-16T14:19:54Z,MMF19,51.201965,21.783068,27000,441,193
1647440397,2022-03-16T14:19:57Z,MMF19,51.195648,21.779728,27000,441,198
1647440400,2022-03-16T14:20:00Z,MMF19,51.190006,21.776047,27000,440,200
1647440403,2022-03-16T14:20:03Z,MMF19,51.184326,21.771698,27000,439,204
1647440406,2022-03-16T14:20:06Z,MMF19,51.180183,21.768036,27000,438,209
1647440409,2022-03-16T14:20:09Z,MMF19,51.174225,21.761763,27000,438,213
1647440412,2022-03-16T14:20:12Z,MMF19,51.170219,21.757126,27000,436,216
1647440415,2022-03-16T14:20:15Z,MMF19,51.165005,21.750565,27025,436,217
1647440418,2022-03-16T14:20:18Z,MMF19,51.159622,21.743576,27025,435,219
1647440421,2022-03-16T14:20:21Z,MMF19,51.155045,21.737518,27000,436,219
1647440424,2022-03-16T14:20:24Z,MMF19,51.152111,21.733627,27000,436,219
1647440427,2022-03-16T14:20:27Z,MMF19,51.145874,21.72554,27000,437,219
1647440430,2022-03-16T14:20:30Z,MMF19,51.141312,21.719589,27000,437,219
1647440433,2022-03-16T14:20:33Z,MMF19,51.13591,21.712622,27000,437,219
1647440436,2022-03-16T14:20:36Z,MMF19,51.13179,21.707277,27000,438,219
1647440497,2022-03-16T14:21:37Z,MMF19,51.036255,21.583979,27000,442,219
1647440543,2022-03-16T14:22:23Z,MMF19,50.959991,21.491337,27000,446,209
1647440547,2022-03-16T14:22:27Z,MMF19,50.954269,21.48703,27000,445,207
1647440550,2022-03-16T14:22:30Z,MMF19,50.948227,21.482948,27000,446,204
1647440553,2022-03-16T14:22:33Z,MMF19,50.944885,21.481018,27000,447,201
1647440556,2022-03-16T14:22:36Z,MMF19,50.935501,21.47649,27000,448,196
1647440559,2022-03-16T14:22:39Z,MMF19,50.929733,21.474262,27000,448,194
1647440562,2022-03-16T14:22:42Z,MMF19,50.923538,21.472473,27000,448,191
1647440565,2022-03-16T14:22:45Z,MMF19,50.917419,21.471146,27000,449,187
1647440568,2022-03-16T14:22:48Z,MMF19,50.911201,21.470337,27000,450,185
1647440571,2022-03-16T14:22:51Z,MMF19,50.905197,21.470108,27000,451,181
1647440574,2022-03-16T14:22:54Z,MMF19,50.89854,21.470413,27000,452,179
1647440578,2022-03-16T14:22:58Z,MMF19,50.889999,21.471664,27000,452,175
1647440581,2022-03-16T14:23:01Z,MMF19,50.883503,21.473236,27000,452,170
1647440584,2022-03-16T14:23:04Z,MMF19,50.877964,21.475067,27000,452,168
1647440587,2022-03-16T14:23:07Z,MMF19,50.872742,21.477158,27000,452,166
1647440588,2022-03-16T14:23:08Z,MMF19,50.870564,21.478195,27000,452,166
1647440592,2022-03-16T14:23:12Z,MMF19,50.863266,21.482132,27000,452,161
1647440595,2022-03-16T14:23:15Z,MMF19,50.856903,21.486214,27000,452,157
1647440598,2022-03-16T14:23:18Z,MMF19,50.850594,21.491089,27000,452,154
1647440601,2022-03-16T14:23:21Z,MMF19,50.845139,21.49579,27000,452,151
1647440604,2022-03-16T14:23:24Z,MMF19,50.839745,21.501083,27000,452,147
1647440607,2022-03-16T14:23:27Z,MMF19,50.834251,21.507187,27000,452,145
1647440610,2022-03-16T14:23:30Z,MMF19,50.829411,21.513214,27000,452,142
1647440613,2022-03-16T14:23:33Z,MMF19,50.82486,21.51947,27000,452,139
1647440616,2022-03-16T14:23:36Z,MMF19,50.820381,21.526337,27000,452,135
1647440619,2022-03-16T14:23:39Z,MMF19,50.815678,21.534271,27000,452,133
1647440622,2022-03-16T14:23:42Z,MMF19,50.811722,21.541889,27000,452,129
1647440624,2022-03-16T14:23:44Z,MMF19,50.809799,21.545971,27000,452,128
1647440627,2022-03-16T14:23:47Z,MMF19,50.80632,21.553617,27000,452,125
1647440630,2022-03-16T14:23:50Z,MMF19,50.804169,21.558962,27000,452,123
1647440634,2022-03-16T14:23:54Z,MMF19,50.800003,21.570393,27000,451,118
1647440637,2022-03-16T14:23:57Z,MMF19,50.796478,21.582048,27000,451,115
1647440640,2022-03-16T14:24:00Z,MMF19,50.794144,21.591105,27000,450,112
1647440643,2022-03-16T14:24:03Z,MMF19,50.792862,21.596746,27000,450,111
1647440647,2022-03-16T14:24:07Z,MMF19,50.789749,21.613693,27000,450,105
1647440648,2022-03-16T14:24:08Z,MMF19,50.789284,21.616898,27000,450,110
1647440650,2022-03-16T14:24:10Z,MMF19,50.788513,21.623692,27000,449,103
1647440654,2022-03-16T14:24:14Z,MMF19,50.787323,21.636683,27000,448,98
1647440657,2022-03-16T14:24:17Z,MMF19,50.786816,21.646423,27000,447,95
1647440660,2022-03-16T14:24:20Z,MMF19,50.786682,21.656281,27000,447,92
1647440663,2022-03-16T14:24:23Z,MMF19,50.786861,21.665955,27000,447,89
1647440666,2022-03-16T14:24:26Z,MMF19,50.787369,21.675877,27000,446,85
1647440669,2022-03-16T14:24:29Z,MMF19,50.788193,21.685602,27000,446,83
1647440672,2022-03-16T14:24:32Z,MMF19,50.789375,21.695175,27000,445,78
1647440675,2022-03-16T14:24:35Z,MMF19,50.79105,21.70578,27000,444,75
1647440678,2022-03-16T14:24:38Z,MMF19,50.792915,21.715164,27000,444,72
1647440681,2022-03-16T14:24:41Z,MMF19,50.795151,21.724573,27000,443,69
1647440684,2022-03-16T14:24:44Z,MMF19,50.79744,21.732887,27000,443,67
1647440688,2022-03-16T14:24:48Z,MMF19,50.800083,21.74118,27000,442,63
1647440691,2022-03-16T14:24:51Z,MMF19,50.803116,21.74959,27000,442,60
1647440694,2022-03-16T14:24:54Z,MMF19,50.806553,21.758041,27000,440,57
1647440697,2022-03-16T14:24:57Z,MMF19,50.810028,21.765549,27000,439,54
1647440700,2022-03-16T14:25:00Z,MMF19,50.814468,21.774292,27000,438,51
1647440703,2022-03-16T14:25:03Z,MMF19,50.817993,21.780247,27000,438,48
1647440706,2022-03-16T14:25:06Z,MMF19,50.82238,21.787186,27000,438,44
1647440709,2022-03-16T14:25:09Z,MMF19,50.827332,21.794054,27000,437,41
1647440712,2022-03-16T14:25:12Z,MMF19,50.831955,21.79977,27000,436,38
1647440715,2022-03-16T14:25:15Z,MMF19,50.836208,21.804504,27000,436,36
1647440718,2022-03-16T14:25:18Z,MMF19,50.841339,21.809643,27000,435,32
1647440721,2022-03-16T14:25:21Z,MMF19,50.847893,21.815491,27000,435,29
1647440724,2022-03-16T14:25:24Z,MMF19,50.852921,21.81922,27000,434,26
1647440727,2022-03-16T14:25:27Z,MMF19,50.858826,21.823078,27000,434,22
1647440730,2022-03-16T14:25:30Z,MMF19,50.863861,21.82575,27000,434,19
1647440733,2022-03-16T14:25:33Z,MMF19,50.869724,21.828461,27000,432,16
1647440736,2022-03-16T14:25:36Z,MMF19,50.875763,21.830725,27000,432,13
1647440739,2022-03-16T14:25:39Z,MMF19,50.882339,21.832428,27000,431,10
1647440742,2022-03-16T14:25:42Z,MMF19,50.887619,21.833397,27000,431,7
1647440745,2022-03-16T14:25:45Z,MMF19,50.893799,21.834064,27000,432,4
1647440748,2022-03-16T14:25:48Z,MMF19,50.899799,21.834335,27025,431,2
1647440751,2022-03-16T14:25:51Z,MMF19,50.90593,21.834511,27025,432,1
1647440754,2022-03-16T14:25:54Z,MMF19,50.912041,21.834641,27000,432,1
1647440757,2022-03-16T14:25:57Z,MMF19,50.918327,21.834717,27000,432,1
1647440760,2022-03-16T14:26:00Z,MMF19,50.92424,21.834808,27000,432,1
1647440763,2022-03-16T14:26:03Z,MMF19,50.930149,21.834946,27000,433,1
1647440766,2022-03-16T14:26:06Z,MMF19,50.935875,21.835098,27000,433,1
1647440829,2022-03-16T14:27:09Z,MMF19,51.063309,21.838816,27000,433,1
1647440890,2022-03-16T14:28:10Z,MMF19,51.183105,21.842304,27000,432,1
1647440953,2022-03-16T14:29:13Z,MMF19,51.309586,21.846165,27000,432,1
1647440977,2022-03-16T14:29:37Z,MMF19,51.35733,21.843716,27000,427,350
1647440980,2022-03-16T14:29:40Z,MMF19,51.362946,21.841736,27000,428,348
1647440983,2022-03-16T14:29:43Z,MMF19,51.368088,21.839558,27000,424,345
1647440986,2022-03-16T14:29:46Z,MMF19,51.374725,21.83592,27000,422,341
1647440989,2022-03-16T14:29:49Z,MMF19,51.379578,21.832729,27000,424,338
1647440992,2022-03-16T14:29:52Z,MMF19,51.385616,21.828156,27000,424,334
1647440995,2022-03-16T14:29:55Z,MMF19,51.390244,21.824118,27000,424,331
1647440998,2022-03-16T14:29:58Z,MMF19,51.395004,21.819441,27000,424,329
1647441001,2022-03-16T14:30:01Z,MMF19,51.400421,21.813354,27000,424,324
